user_id,transaction_frequency_24h,transaction_frequency_7d,avg_tx_amount_user,deviation_from_avg_tx,login_location_velocity,account_device_count,account_ip_count,new_device_flag,multiple_cards_on_account,name_mismatch_score,card_attempts_last_24h,multiple_cards_same_ip,session_length,checkout_speed,time_of_day_risk,prior_chargeback_flag,prior_fraud_ip_flag,payment_method,shipping_country,billing_country,item_category,fraud_label
U52361,1,1,77.03,1.53,0,4,3,0,0,0.06,0,0,1197.1,168.1,0,0,0,credit_card,Egypt,Tunisia,home,0
U56164,1,5,247.29,-0.99,1,1,3,0,0,0.1,0,0,1290.7,562.0,0,0,0,credit_card,Tunisia,Tunisia,beauty,0
U55201,2,6,162.16,-0.51,1,3,2,1,1,0.38,0,0,1298.0,129.5,0,1,0,credit_card,Egypt,Egypt,electronics,0
U53652,1,2,192.04,-0.97,0,1,8,0,0,0.36,0,0,488.9,469.3,0,0,0,credit_card,Algeria,Algeria,luxury,0
U57298,0,1,384.6,-0.88,0,3,4,0,1,0.28,0,0,300.4,267.1,1,0,0,credit_card,Libya,Libya,electronics,0
U53670,4,6,230.88,-0.15,0,5,4,1,0,0.04,0,0,249.6,162.9,0,1,0,bank_transfer,Tunisia,Tunisia,electronics,0
U51753,2,3,76.87,3.46,0,1,1,0,0,0.24,0,0,512.8,159.2,0,0,0,apple_pay,Tunisia,Tunisia,electronics,0
U57127,0,1,188.4,-0.82,0,2,1,0,0,0.13,0,0,758.7,122.5,0,0,0,credit_card,Egypt,Egypt,beauty,0
U52352,2,4,106.8,-0.97,0,2,2,0,0,0.27,0,0,1625.2,263.9,0,0,0,credit_card,Libya,Libya,fashion,0
U51938,1,3,71.48,-0.13,0,1,3,0,0,0.2,0,0,1744.6,202.0,0,0,0,debit_card,Morocco,Morocco,home,0
U50370,2,3,290.65,-0.83,0,1,4,0,0,0.34,0,0,86.9,281.3,0,0,0,apple_pay,Morocco,Morocco,home,0
U55976,0,2,258.86,-0.47,0,2,7,0,0,0.74,0,0,66.1,321.4,0,0,0,debit_card,Morocco,Morocco,electronics,0
U54948,0,3,209.16,-0.61,1,2,1,1,0,0.32,0,0,1062.7,10.8,0,0,0,debit_card,Algeria,Algeria,groceries,0
U54479,2,5,180.83,-0.66,1,2,4,1,1,0.25,0,0,852.4,481.5,0,0,0,apple_pay,Tunisia,Tunisia,fashion,0
U51931,0,7,142.44,-0.77,0,2,3,0,0,0.32,0,0,928.7,447.9,1,0,0,apple_pay,Morocco,Morocco,electronics,0
U56588,1,2,53.44,2.9,1,2,4,1,0,0.56,1,0,1759.8,191.3,0,0,0,google_pay,Tunisia,Tunisia,fashion,1
U50424,0,4,133.72,-0.74,0,3,3,0,1,0.2,0,0,1310.1,227.9,0,0,1,bank_transfer,Morocco,Libya,luxury,0
U56304,2,4,338.59,-0.98,0,4,4,0,1,0.33,0,0,300.9,581.3,0,0,0,debit_card,Morocco,Morocco,fashion,0
U57345,1,3,317.8,-0.68,0,4,2,1,0,0.38,0,2,1774.7,451.9,0,0,0,bank_transfer,Tunisia,Tunisia,beauty,1
U54724,0,0,389.48,-0.88,0,3,5,0,0,0.44,0,0,923.1,81.2,0,0,0,debit_card,Morocco,Morocco,groceries,0
U57875,0,2,269.31,-0.44,0,3,4,0,1,0.24,0,0,1039.6,51.0,0,0,0,debit_card,Egypt,Egypt,groceries,0
U50894,1,4,230.38,-0.95,0,4,2,0,0,0.82,0,0,1763.9,577.9,0,0,0,credit_card,Egypt,Egypt,home,0
U56633,1,2,132.5,2.06,0,2,2,0,0,0.19,0,0,209.6,431.9,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U57160,0,0,49.21,-0.49,0,3,1,0,0,0.24,0,0,182.4,544.5,1,0,0,credit_card,Egypt,Egypt,gift_cards,0
U56470,0,1,254.85,-0.79,0,1,5,0,0,0.1,0,0,319.9,262.5,1,0,0,google_pay,Libya,Libya,groceries,0
U50597,3,3,205.5,-0.61,0,4,5,0,0,0.17,1,0,413.6,267.4,0,0,0,debit_card,Tunisia,Tunisia,gift_cards,0
U53062,1,1,308.45,-0.14,0,5,4,0,1,0.29,0,0,942.4,6.3,1,0,0,apple_pay,Algeria,Algeria,home,0
U52336,0,0,176.51,-0.13,0,4,5,0,0,0.43,0,0,773.9,594.4,0,0,0,paypal,Morocco,Morocco,electronics,0
U54688,1,3,394.51,-0.95,0,2,3,0,0,0.56,0,0,1160.9,457.8,1,0,0,debit_card,Morocco,Morocco,luxury,0
U51687,1,3,171.09,-0.59,0,2,3,0,0,0.36,1,0,860.3,197.5,0,0,0,bank_transfer,Tunisia,Tunisia,electronics,0
U57740,2,2,146.57,-0.36,0,1,4,0,0,0.46,0,0,1233.3,305.8,0,0,0,paypal,Morocco,Tunisia,electronics,0
U50572,1,1,350.97,-0.58,0,4,2,1,0,0.36,0,0,458.6,180.9,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U57521,2,5,170.29,-0.4,0,4,4,0,1,0.19,0,0,1320.7,56.2,0,0,0,bank_transfer,Egypt,Tunisia,electronics,0
U56171,0,3,350.94,-0.79,0,3,4,0,0,0.19,0,0,1739.5,352.9,0,0,0,bank_transfer,Morocco,Morocco,electronics,0
U57097,1,3,30.39,4.58,0,3,3,1,0,0.5,0,0,100.1,333.3,0,0,0,credit_card,Egypt,Egypt,electronics,0
U52090,3,4,283.19,-0.8,0,2,6,0,0,0.2,0,0,733.3,298.8,0,0,0,debit_card,Morocco,Morocco,luxury,0
U55800,1,4,47.3,9.84,0,2,1,0,1,0.17,0,0,1293.2,599.7,0,0,0,google_pay,Libya,Libya,fashion,0
U56566,2,5,76.33,3.59,0,2,3,0,1,0.28,0,0,373.9,542.1,0,0,0,apple_pay,Algeria,Algeria,electronics,0
U53669,2,2,286.03,-0.48,0,5,1,1,0,0.18,0,0,507.6,375.7,0,0,1,debit_card,Tunisia,Tunisia,groceries,0
U54272,1,4,130.09,0.97,0,3,6,0,0,0.33,0,0,1719.6,191.4,0,0,0,bank_transfer,Tunisia,Tunisia,groceries,0
U54624,2,4,99.96,-0.4,0,2,4,0,0,0.06,0,0,1348.2,92.5,0,0,0,debit_card,Tunisia,Tunisia,electronics,0
U51633,2,5,324.58,-0.68,0,2,2,0,0,0.09,0,0,1706.5,507.4,0,0,0,credit_card,Egypt,Egypt,fashion,0
U55061,0,1,379.57,-0.9,0,1,1,0,1,0.19,0,0,1782.4,98.7,0,0,0,bank_transfer,Morocco,Morocco,fashion,0
U51517,0,1,108.3,1.39,0,1,3,0,1,0.22,0,0,542.6,39.9,0,0,0,credit_card,Morocco,Morocco,groceries,0
U54293,1,3,140.53,-0.45,0,1,2,0,1,0.49,0,0,1536.4,429.3,0,0,0,google_pay,Egypt,Morocco,home,0
U52657,2,6,291.35,-0.68,0,2,2,0,1,0.17,1,0,480.8,155.6,0,0,0,google_pay,Tunisia,Tunisia,electronics,0
U53648,2,3,329.81,-0.27,0,3,2,0,0,0.35,0,0,1411.6,539.6,0,0,0,debit_card,Morocco,Egypt,groceries,0
U56985,1,1,399.68,-0.52,0,4,4,0,0,0.06,0,0,1439.5,534.6,0,0,0,bank_transfer,Morocco,Morocco,home,0
U54948,1,3,123.88,-0.62,0,2,4,0,0,0.18,0,0,1743.8,346.1,1,0,0,debit_card,Algeria,Tunisia,sports,0
U53588,0,2,231.52,-0.95,0,4,4,0,0,0.47,1,0,1793.1,445.0,0,0,0,debit_card,Morocco,Morocco,luxury,0
U51537,3,6,70.93,-0.69,0,3,1,0,0,0.16,0,0,1157.4,75.4,0,0,0,credit_card,Libya,Morocco,sports,0
U56165,1,5,145.72,-0.65,0,3,3,0,0,0.13,0,0,1331.7,367.7,1,0,0,credit_card,Libya,Egypt,electronics,0
U57279,0,2,37.09,0.17,0,1,1,0,0,0.39,0,0,1469.7,302.6,0,0,0,credit_card,Algeria,Algeria,luxury,0
U55176,0,1,100.12,-0.94,0,1,3,0,0,0.26,1,0,1505.9,155.1,0,0,0,google_pay,Tunisia,Algeria,electronics,0
U53137,0,3,212.49,-0.68,0,2,2,0,0,0.28,1,0,933.4,537.9,0,0,0,debit_card,Tunisia,Morocco,electronics,0
U56985,3,5,82.23,-0.83,0,2,1,0,2,0.29,0,0,423.1,525.7,0,0,0,google_pay,Egypt,Egypt,sports,0
U50097,2,3,357.97,-0.91,0,1,4,0,0,0.1,0,0,1488.3,492.4,0,1,0,credit_card,Libya,Libya,sports,0
U53215,1,4,289.92,-0.36,0,1,2,0,0,0.41,0,0,1131.5,524.6,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U55999,0,0,30.54,1.63,0,1,3,0,0,0.17,0,0,1200.9,560.0,0,0,0,credit_card,Egypt,Egypt,electronics,0
U54530,1,4,353.15,-0.84,0,2,3,0,0,0.17,0,0,756.4,337.5,0,0,0,google_pay,Libya,Morocco,electronics,0
U54732,1,5,391.38,-0.93,0,3,3,0,0,0.06,0,0,1666.1,313.3,0,0,0,apple_pay,Egypt,Egypt,gift_cards,0
U53750,0,4,210.71,0.15,0,1,1,0,0,0.55,0,1,1593.3,567.5,0,0,0,apple_pay,Tunisia,Tunisia,electronics,0
U53157,1,3,139.55,1.01,0,2,4,0,0,0.27,1,1,284.7,536.5,0,0,1,paypal,Libya,Libya,fashion,0
U54683,0,5,120.12,-0.27,0,2,2,0,1,0.32,0,0,359.5,354.6,0,0,0,credit_card,Algeria,Algeria,beauty,0
U50343,1,1,53.22,4.64,0,2,4,0,1,0.05,0,0,865.1,82.1,0,0,0,google_pay,Libya,Egypt,groceries,0
U55413,1,5,206.81,-0.63,0,3,2,1,0,0.12,0,0,1184.3,456.9,0,0,0,debit_card,Tunisia,Tunisia,beauty,0
U56075,2,3,39.05,-0.64,0,4,3,0,0,0.49,0,0,536.5,108.4,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U54666,2,3,211.46,-0.99,0,3,4,1,1,0.24,0,0,794.8,514.9,1,0,0,credit_card,Tunisia,Tunisia,electronics,0
U57817,1,1,115.97,-0.85,1,3,1,0,1,0.1,0,0,315.5,420.6,0,0,0,bank_transfer,Algeria,Algeria,groceries,0
U50610,2,3,201.04,-0.42,0,1,4,0,0,0.13,1,1,580.5,326.1,0,0,0,debit_card,Libya,Libya,fashion,1
U51727,3,4,178.99,-0.74,0,1,3,0,0,0.08,0,0,1098.9,571.4,1,0,0,apple_pay,Algeria,Algeria,electronics,0
U52290,0,3,135.94,-0.08,0,1,1,0,0,0.24,0,0,406.0,401.4,0,0,0,bank_transfer,Egypt,Tunisia,gift_cards,0
U51854,1,4,190.48,-0.55,1,1,4,0,0,0.36,0,0,1699.8,141.6,0,1,0,credit_card,Egypt,Egypt,groceries,0
U52608,0,3,200.13,-0.75,0,1,5,0,0,0.34,0,0,1711.1,163.8,0,1,0,google_pay,Egypt,Egypt,beauty,0
U55055,3,3,336.8,-0.91,1,2,4,1,0,0.37,0,0,1113.8,108.6,1,0,0,bank_transfer,Libya,Libya,fashion,0
U52079,3,5,273.0,-0.96,0,2,3,0,0,0.08,0,0,256.2,532.2,1,0,0,credit_card,Morocco,Morocco,sports,0
U56534,2,2,184.6,-0.01,0,3,3,0,0,0.31,0,0,715.4,174.0,0,0,0,credit_card,Tunisia,Algeria,electronics,0
U52324,2,4,363.99,-0.44,0,6,3,0,0,0.38,0,0,1327.6,573.1,0,0,0,google_pay,Libya,Libya,electronics,0
U54627,0,1,307.18,-0.69,0,3,1,1,1,0.42,0,0,455.3,276.8,1,0,0,debit_card,Morocco,Morocco,fashion,0
U51177,3,4,48.77,-0.57,0,1,1,0,0,0.23,0,0,1452.3,518.6,0,0,0,google_pay,Morocco,Morocco,beauty,0
U56526,2,4,78.42,-0.53,0,1,5,1,0,0.07,1,0,43.8,267.8,0,0,0,credit_card,Egypt,Algeria,luxury,1
U51091,0,3,51.03,6.18,0,3,5,1,0,0.53,0,0,366.7,574.9,0,0,0,debit_card,Libya,Libya,fashion,0
U55997,2,5,141.17,-0.78,0,1,2,0,0,0.06,0,0,586.9,473.3,0,0,0,debit_card,Morocco,Morocco,electronics,0
U54979,1,4,185.55,-0.96,0,1,4,0,0,0.3,0,0,1740.0,562.6,0,0,0,paypal,Morocco,Libya,electronics,0
U56357,2,4,211.61,-0.54,0,1,1,0,0,0.41,0,0,1366.5,496.5,0,0,0,debit_card,Morocco,Morocco,groceries,0
U55774,0,4,343.54,-0.89,0,1,2,0,1,0.18,0,0,64.2,403.8,0,0,0,credit_card,Libya,Libya,home,0
U56519,2,5,26.82,12.65,0,2,4,0,0,0.11,0,0,849.7,537.9,0,0,0,debit_card,Libya,Libya,groceries,0
U52791,2,6,182.75,-0.44,0,2,6,0,1,0.09,1,0,1254.4,64.2,0,0,1,debit_card,Tunisia,Tunisia,gift_cards,0
U56356,2,5,176.18,1.29,0,3,4,0,0,0.31,0,0,1123.8,256.4,0,0,0,credit_card,Morocco,Morocco,home,0
U56222,1,5,380.04,-0.51,0,2,2,0,0,0.26,0,0,850.0,273.4,0,0,0,bank_transfer,Tunisia,Tunisia,electronics,0
U51749,0,3,111.59,0.38,0,1,3,0,1,0.33,0,0,490.2,514.0,0,1,0,credit_card,Egypt,Egypt,luxury,0
U52675,2,4,66.51,2.17,0,3,3,0,0,0.29,0,0,690.1,330.2,0,1,0,credit_card,Tunisia,Tunisia,electronics,1
U56747,0,2,74.06,0.5,0,1,4,0,0,0.45,0,0,1287.7,320.5,0,0,0,google_pay,Egypt,Libya,fashion,0
U50781,0,2,217.65,-0.99,0,3,4,0,0,0.18,0,0,1371.3,171.9,1,0,0,bank_transfer,Morocco,Morocco,gift_cards,0
U57548,1,5,168.54,-0.64,0,2,1,0,1,0.15,0,0,899.8,329.7,0,0,0,google_pay,Tunisia,Tunisia,fashion,0
U53048,0,0,306.57,-0.9,0,3,1,1,0,0.16,0,0,1649.2,547.9,0,0,0,credit_card,Egypt,Egypt,home,0
U56823,1,4,142.81,-0.52,0,6,3,0,0,0.05,0,0,1727.0,476.6,1,0,0,credit_card,Libya,Libya,gift_cards,0
U52105,2,5,68.63,0.11,0,2,1,0,1,0.43,1,0,1415.3,447.1,0,0,0,credit_card,Algeria,Algeria,home,0
U53867,1,2,167.01,-0.9,0,4,4,0,0,0.4,1,0,389.4,417.1,0,0,0,google_pay,Libya,Libya,luxury,0
U57193,0,6,355.55,-0.99,0,2,3,0,0,0.34,0,0,1586.2,247.0,0,0,0,apple_pay,Morocco,Morocco,fashion,0
U54976,1,2,174.1,-0.89,0,1,4,0,0,0.66,1,0,833.3,479.2,0,0,0,bank_transfer,Tunisia,Tunisia,electronics,0
U54542,1,2,336.78,-0.31,0,2,1,0,1,0.38,0,0,422.3,195.8,0,0,0,paypal,Egypt,Egypt,fashion,0
U52113,0,3,161.18,0.05,0,2,2,0,0,0.24,0,0,1420.4,506.0,0,0,0,credit_card,Morocco,Morocco,luxury,0
U55879,3,6,126.93,0.51,0,5,3,0,0,0.12,0,0,740.3,578.2,0,1,0,credit_card,Tunisia,Tunisia,fashion,0
U55373,2,8,314.45,-0.87,0,2,2,0,0,0.5,0,0,452.6,199.4,0,0,0,paypal,Morocco,Morocco,groceries,0
U53970,0,2,99.51,-0.67,0,4,4,1,0,0.14,1,0,1070.2,439.5,0,0,0,debit_card,Algeria,Algeria,fashion,0
U51991,1,4,108.1,-0.95,1,1,4,0,1,0.35,0,0,238.9,533.3,0,0,0,credit_card,Tunisia,Tunisia,gift_cards,0
U51067,1,3,38.93,0.95,0,2,8,0,0,0.31,0,0,700.1,321.9,1,0,0,credit_card,Morocco,Morocco,electronics,0
U57264,1,4,91.38,-0.36,0,2,4,0,0,0.66,0,0,642.8,475.1,1,0,0,credit_card,Algeria,Algeria,electronics,0
U51577,0,3,163.95,0.32,0,1,2,0,0,0.25,0,0,740.5,365.5,1,0,0,paypal,Morocco,Morocco,sports,0
U51011,0,4,171.84,-0.2,0,4,3,0,0,0.33,0,0,815.7,518.7,0,0,0,bank_transfer,Libya,Libya,home,0
U52274,0,2,179.84,-0.89,0,2,3,0,0,0.34,0,0,1158.5,529.6,0,0,0,paypal,Libya,Libya,groceries,0
U54869,1,3,202.28,1.58,0,4,5,0,0,0.31,0,0,132.7,389.6,0,0,0,credit_card,Tunisia,Tunisia,home,0
U56822,0,5,237.33,-0.25,0,2,4,0,1,0.18,1,1,849.5,158.7,1,0,0,google_pay,Tunisia,Morocco,fashion,0
U57603,3,6,91.98,0.65,0,2,3,0,0,0.29,0,1,909.7,369.4,0,0,0,credit_card,Libya,Libya,home,0
U51814,1,2,253.3,-0.88,0,4,4,0,0,0.4,0,0,626.5,179.8,0,0,0,apple_pay,Libya,Libya,beauty,0
U56744,1,3,147.89,0.91,0,2,3,0,0,0.07,1,0,1347.4,18.1,0,0,0,debit_card,Libya,Libya,fashion,0
U52426,2,3,298.92,-0.74,0,2,5,0,0,0.24,0,0,1298.1,595.5,0,0,0,credit_card,Libya,Libya,groceries,0
U55297,1,3,231.74,-0.81,0,2,3,0,0,0.07,0,0,953.1,268.4,0,0,0,paypal,Libya,Libya,electronics,0
U55546,0,3,230.62,-0.44,1,5,4,0,1,0.07,0,0,1548.0,278.7,0,0,0,apple_pay,Algeria,Algeria,beauty,0
U56852,1,2,280.49,-0.9,0,5,3,0,0,0.55,0,0,237.9,330.9,1,0,0,debit_card,Algeria,Algeria,beauty,0
U54402,1,1,146.55,0.94,0,2,4,1,0,0.29,0,0,694.4,455.2,0,0,0,apple_pay,Algeria,Algeria,luxury,1
U54874,1,4,183.11,0.26,0,3,4,0,0,0.17,2,0,1232.9,455.7,0,0,0,credit_card,Algeria,Algeria,fashion,0
U52551,1,3,241.5,-0.69,0,5,2,0,0,0.24,1,0,1664.1,334.0,0,0,0,credit_card,Libya,Libya,fashion,0
U56411,2,5,180.19,-0.85,0,2,5,0,0,0.17,0,0,1552.5,488.8,0,0,0,paypal,Egypt,Egypt,beauty,0
U53657,2,2,188.82,-0.56,0,1,5,0,0,0.11,0,1,319.4,131.2,0,0,0,debit_card,Egypt,Egypt,electronics,0
U50007,0,2,123.55,-0.84,0,1,2,0,0,0.27,0,1,139.9,510.1,0,0,0,credit_card,Libya,Libya,luxury,0
U52555,1,1,129.21,-0.7,0,1,3,1,0,0.66,0,0,1014.1,75.4,0,0,0,credit_card,Morocco,Morocco,groceries,0
U50475,1,2,285.6,-0.72,0,4,4,0,0,0.17,0,0,907.8,395.3,0,0,0,apple_pay,Tunisia,Tunisia,groceries,0
U55416,1,3,21.63,-0.84,0,2,3,0,1,0.17,0,0,672.4,10.8,0,0,0,apple_pay,Libya,Libya,luxury,0
U52211,4,6,56.21,2.06,1,1,2,0,1,0.07,0,0,397.1,593.3,0,0,0,google_pay,Morocco,Morocco,home,0
U50484,0,2,380.55,-0.93,0,2,4,1,0,0.44,1,0,737.8,388.4,0,0,0,credit_card,Morocco,Morocco,luxury,0
U57764,4,4,91.07,1.64,1,3,3,0,1,0.33,0,0,873.4,551.6,0,0,0,credit_card,Egypt,Algeria,fashion,0
U57239,0,3,178.89,-0.98,0,2,5,0,1,0.22,1,0,551.6,341.7,0,0,0,apple_pay,Algeria,Algeria,fashion,0
U56710,1,7,342.88,-0.73,0,2,2,1,0,0.21,0,0,51.7,596.8,1,0,0,credit_card,Tunisia,Tunisia,groceries,0
U55000,1,2,20.04,7.6,0,1,3,0,0,0.13,0,0,1017.8,324.5,1,0,0,credit_card,Libya,Libya,beauty,0
U54654,0,2,371.57,-0.91,0,1,1,0,1,0.23,0,0,1723.6,254.7,0,0,0,apple_pay,Morocco,Egypt,home,0
U56063,1,4,40.33,2.59,0,3,2,0,2,0.18,0,0,644.8,455.2,0,0,0,credit_card,Tunisia,Tunisia,home,0
U52285,2,5,84.93,0.79,0,2,4,0,0,0.23,0,0,1391.3,67.0,1,1,1,debit_card,Tunisia,Tunisia,beauty,0
U55223,1,3,31.06,2.83,0,2,4,0,0,0.35,0,0,1614.1,160.0,0,0,0,credit_card,Tunisia,Tunisia,home,0
U55329,1,2,217.42,-0.75,0,2,5,1,0,0.16,0,0,797.2,340.0,0,0,0,credit_card,Libya,Libya,sports,0
U56697,1,4,378.38,-0.51,0,2,2,0,0,0.19,0,0,669.3,246.0,0,0,0,google_pay,Egypt,Egypt,home,0
U56971,0,1,338.83,-0.65,0,2,5,0,0,0.12,0,0,1607.4,296.3,0,0,0,credit_card,Egypt,Egypt,electronics,0
U54563,0,4,263.1,-0.59,1,3,6,0,0,0.03,0,0,216.2,512.9,0,0,0,paypal,Morocco,Morocco,fashion,0
U53525,1,1,90.49,1.25,0,2,1,0,2,0.18,0,0,897.6,121.7,0,0,0,credit_card,Libya,Libya,luxury,0
U53339,4,5,350.45,-0.9,0,5,1,0,1,0.71,1,0,1170.8,71.6,1,0,0,credit_card,Morocco,Morocco,beauty,0
U56529,4,4,306.81,-0.89,0,3,1,1,0,0.12,0,0,1222.0,283.4,1,0,0,credit_card,Libya,Libya,electronics,0
U52822,1,3,121.4,-0.51,0,2,6,0,0,0.23,0,1,230.1,135.0,0,0,0,credit_card,Tunisia,Tunisia,home,0
U54943,1,3,325.93,-0.97,0,4,5,0,0,0.35,0,0,227.3,15.8,0,0,0,debit_card,Tunisia,Tunisia,beauty,0
U56530,0,6,353.32,-0.86,1,1,3,0,0,0.17,0,0,537.8,431.1,1,0,0,bank_transfer,Egypt,Egypt,home,0
U52924,1,3,285.33,-0.78,0,6,5,1,0,0.2,0,0,1412.9,260.0,1,0,0,google_pay,Egypt,Egypt,gift_cards,0
U50258,3,7,58.15,0.4,0,2,1,0,1,0.29,0,0,1767.6,431.0,0,0,0,debit_card,Libya,Libya,home,0
U50282,0,3,394.01,-0.91,0,2,4,0,0,0.6,0,0,1075.6,127.4,0,0,0,paypal,Tunisia,Tunisia,luxury,0
U55745,2,2,48.88,4.73,0,2,2,1,0,0.14,0,1,1203.5,185.0,0,0,0,paypal,Morocco,Morocco,sports,1
U51898,3,6,268.7,-0.85,0,2,2,0,2,0.36,0,0,1769.0,393.3,1,0,0,google_pay,Algeria,Egypt,home,0
U54135,0,1,62.0,2.65,0,3,3,1,0,0.18,0,1,438.9,405.1,0,0,0,debit_card,Morocco,Morocco,fashion,1
U56629,1,1,364.06,-0.8,0,2,3,0,0,0.13,0,0,194.2,450.1,0,0,0,bank_transfer,Tunisia,Egypt,gift_cards,0
U52976,1,3,152.99,-0.01,0,4,5,0,1,0.12,0,0,333.9,66.9,1,0,0,paypal,Algeria,Algeria,electronics,0
U52267,0,2,214.37,-0.93,0,3,3,1,0,0.05,0,0,573.7,495.1,0,0,0,credit_card,Egypt,Egypt,sports,1
U53200,3,9,87.93,0.07,0,3,1,0,0,0.05,1,0,1235.5,355.4,0,0,0,debit_card,Libya,Libya,beauty,0
U55110,1,2,227.69,0.7,1,2,2,0,1,0.26,0,0,564.6,76.2,0,0,0,credit_card,Egypt,Egypt,home,0
U57167,0,1,376.76,-0.65,0,4,3,0,0,0.46,0,0,913.2,265.9,0,0,0,paypal,Algeria,Algeria,gift_cards,0
U57687,1,5,362.62,-0.43,0,2,2,0,0,0.48,1,0,78.3,230.2,0,0,0,credit_card,Algeria,Algeria,fashion,0
U50612,0,4,44.28,-0.18,0,3,3,1,0,0.25,0,0,1692.0,106.8,0,0,0,google_pay,Egypt,Morocco,electronics,0
U57071,1,2,163.74,0.18,0,1,2,0,0,0.32,0,0,1074.1,523.4,0,0,0,debit_card,Morocco,Morocco,groceries,0
U56011,1,2,121.62,-0.57,0,2,3,1,0,0.09,0,0,997.0,335.1,0,1,0,credit_card,Algeria,Algeria,electronics,0
U50687,1,2,202.92,-0.6,0,4,4,0,1,0.29,0,0,1348.6,277.3,0,1,0,paypal,Libya,Algeria,fashion,0
U53690,1,2,336.82,-0.92,0,1,4,1,0,0.15,0,0,1709.3,106.0,0,0,0,paypal,Algeria,Egypt,gift_cards,1
U50612,2,4,300.76,-0.73,0,5,3,0,0,0.03,0,0,1112.3,365.2,0,1,0,bank_transfer,Tunisia,Tunisia,fashion,0
U52307,0,3,150.71,-0.42,0,1,2,1,1,0.09,1,0,1231.8,78.0,0,0,0,credit_card,Morocco,Libya,home,0
U57133,2,6,165.41,-0.29,0,1,5,0,0,0.41,0,0,523.0,319.3,0,0,0,credit_card,Tunisia,Tunisia,fashion,0
U53013,0,2,268.62,-0.09,0,6,2,0,0,0.48,0,0,1488.4,193.7,0,0,0,debit_card,Libya,Libya,gift_cards,0
U56509,0,0,93.81,-0.53,0,6,3,0,1,0.41,0,0,1424.7,349.0,0,0,0,bank_transfer,Algeria,Egypt,fashion,0
U51781,0,0,59.04,7.3,0,4,4,0,0,0.31,0,0,68.2,410.0,0,0,0,apple_pay,Morocco,Libya,beauty,0
U55906,2,3,112.18,1.0,0,4,6,0,0,0.29,0,0,1406.5,568.6,0,0,0,debit_card,Morocco,Egypt,electronics,0
U52591,3,5,67.13,-0.08,0,5,1,0,0,0.44,0,0,371.5,369.0,0,0,0,credit_card,Libya,Libya,electronics,0
U52696,1,2,153.75,-0.79,0,1,1,0,0,0.28,0,0,346.4,206.1,0,0,0,bank_transfer,Egypt,Egypt,electronics,0
U55643,0,2,376.27,-0.97,0,3,4,0,0,0.12,0,0,612.0,503.5,0,0,0,debit_card,Tunisia,Tunisia,luxury,0
U56026,0,3,65.71,-0.5,0,3,2,0,0,0.46,0,0,1711.2,409.9,0,0,0,credit_card,Egypt,Morocco,electronics,0
U56957,0,1,330.96,-0.22,0,2,2,0,0,0.34,0,0,1075.4,253.4,0,0,0,bank_transfer,Morocco,Morocco,fashion,0
U53958,0,2,223.17,-0.81,0,5,2,0,0,0.35,0,0,1704.3,38.0,0,0,0,credit_card,Algeria,Tunisia,home,0
U57183,2,5,260.5,-0.93,0,1,4,1,0,0.05,0,0,168.7,493.2,0,0,0,bank_transfer,Egypt,Egypt,fashion,0
U55248,0,0,84.63,-0.96,0,1,3,0,2,0.56,0,0,971.9,441.0,0,0,0,debit_card,Egypt,Egypt,fashion,0
U50574,1,3,77.52,-0.45,0,1,3,0,0,0.31,0,0,923.9,281.5,0,0,0,bank_transfer,Algeria,Algeria,groceries,0
U57276,2,4,81.84,-0.64,0,1,2,0,0,0.17,1,0,813.1,340.8,0,0,0,credit_card,Egypt,Egypt,luxury,0
U51910,2,4,273.48,-0.95,0,4,6,0,0,0.24,0,0,1784.9,465.3,0,0,0,paypal,Tunisia,Tunisia,groceries,0
U55108,0,1,304.16,0.19,0,3,2,0,0,0.06,0,0,867.5,286.5,0,0,0,debit_card,Morocco,Morocco,electronics,0
U53604,1,3,369.69,-0.9,0,6,2,0,0,0.26,0,0,452.4,392.5,0,0,0,credit_card,Morocco,Morocco,beauty,0
U50669,2,5,171.31,-0.99,0,2,4,0,0,0.21,0,0,1169.3,290.4,0,0,0,credit_card,Morocco,Tunisia,home,0
U54364,0,4,195.55,0.77,0,3,4,0,2,0.18,0,0,466.9,376.5,0,0,0,credit_card,Libya,Libya,gift_cards,0
U57329,1,6,198.45,-0.48,1,4,4,1,1,0.49,0,0,263.1,308.7,0,0,0,debit_card,Tunisia,Tunisia,beauty,0
U51283,3,5,122.56,-0.91,0,2,2,0,0,0.35,0,0,1062.0,161.8,0,0,0,debit_card,Algeria,Egypt,electronics,0
U50923,4,7,144.73,-0.97,0,2,4,0,0,0.08,0,0,1312.2,379.8,0,0,0,credit_card,Egypt,Tunisia,electronics,0
U51125,1,1,341.79,-0.96,0,1,2,0,1,0.11,0,0,829.0,288.9,0,0,0,paypal,Algeria,Algeria,electronics,0
U51529,1,3,150.61,-0.28,0,3,4,0,0,0.42,0,0,600.1,165.7,0,0,0,credit_card,Egypt,Egypt,fashion,0
U55854,0,4,350.26,-0.98,0,5,3,0,0,0.6,0,0,301.0,522.8,0,0,0,paypal,Libya,Libya,groceries,0
