transaction_id,user_id,transaction_datetime,transaction_amount,currency,payment_method,card_bin,is_card_present,shipping_country,billing_country,ip_country,ip_distance_km,device_type,hour_of_day,day_of_week,num_prev_tx_30d,avg_tx_amount_30d,account_age_days,same_billing_shipping,items_count,item_category,refund_history_count,chargeback_history_count,promo_used,loyalty_points,shipping_speed,billing_name_matches,is_vpn,velocity_flag,fraud_label
TX2004345,U22720,2025-06-23 00:24:56,143.58,OMR,credit_card,428675,1,Oman,Oman,Oman,0.0,desktop,0,0,1,140.97,391,1,3,electronics,0,0,1,121,standard,1,0,0,0
TX2004346,U23447,2025-07-28 06:34:50,159.3,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,6,0,0,135.4,412,1,5,fashion,0,0,0,94,standard,1,0,0,0
TX2004347,U22867,2025-08-10 23:22:44,67.36,KWD,debit_card,527652,0,Kuwait,Oman,Oman,0.0,desktop,23,6,0,143.43,798,0,2,electronics,0,0,1,82,standard,1,0,0,0
TX2004348,U22136,2025-07-12 01:41:10,59.15,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,1,5,2,92.8,110,1,3,sports,0,0,1,37,standard,1,0,0,0
TX2004349,U21677,2025-03-25 10:04:29,306.46,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,10,1,1,80.18,530,1,1,electronics,0,0,0,145,standard,1,0,0,0
TX2004350,U21226,2025-05-02 05:53:53,33.57,BHD,google_pay,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,5,4,0,128.85,252,1,2,beauty,0,0,1,82,standard,1,0,0,0
TX2004351,U20820,2025-09-08 03:52:08,39.7,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,mobile,3,0,1,21.15,649,1,4,home,0,0,0,65,standard,1,1,0,0
TX2004352,U21762,2025-07-16 08:38:55,38.87,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,desktop,8,2,0,146.98,299,1,4,electronics,0,0,0,0,standard,1,0,0,0
TX2004353,U23048,2025-04-23 19:00:54,28.17,SAR,apple_pay,,0,Saudi Arabia,Oman,Oman,0.0,mobile,19,2,1,74.73,820,0,5,electronics,0,1,1,133,standard,1,0,0,0
TX2004354,U22381,2025-08-16 07:08:28,53.35,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,7,5,2,104.61,165,1,2,sports,0,0,0,245,standard,1,0,1,0
TX2004355,U22269,2025-05-04 20:38:34,202.0,QAR,google_pay,,0,Qatar,Oman,Oman,0.0,tablet,20,6,1,111.99,31,0,5,groceries,0,0,0,13,standard,1,0,0,0
TX2004356,U20040,2025-05-30 21:00:41,87.34,AED,apple_pay,,0,United Arab Emirates,Kuwait,Kuwait,0.0,desktop,21,4,3,98.04,310,0,6,home,0,0,0,12,express,1,1,0,0
TX2004357,U21731,2025-05-29 13:04:42,45.9,KWD,credit_card,532734,1,Kuwait,Kuwait,Kuwait,0.0,tablet,13,3,1,134.81,446,1,1,electronics,0,0,0,11,standard,1,0,0,0
TX2004358,U20067,2025-05-25 04:32:57,228.64,QAR,credit_card,480270,0,Qatar,Qatar,Qatar,0.0,mobile,4,6,1,50.34,352,1,1,electronics,0,0,0,22,standard,1,0,0,0
TX2004359,U20987,2025-06-25 13:40:59,16.46,OMR,google_pay,,0,Oman,Oman,Oman,0.0,desktop,13,2,1,84.52,387,1,1,beauty,2,0,0,0,standard,1,0,0,0
TX2004360,U21799,2025-08-27 01:17:49,31.47,BHD,debit_card,407589,0,Bahrain,Bahrain,Oman,1460.3,tablet,1,2,2,70.24,8,1,6,beauty,0,0,0,190,standard,1,0,0,0
TX2004361,U22561,2025-03-20 12:08:46,82.08,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,12,3,2,108.58,1005,1,5,sports,0,0,1,109,overnight,1,0,0,0
TX2004362,U23944,2025-07-16 18:10:31,82.6,KWD,credit_card,508954,0,Kuwait,Kuwait,Kuwait,0.0,mobile,18,2,1,65.32,92,1,3,electronics,0,0,0,65,express,1,1,0,0
TX2004363,U23708,2025-07-14 13:03:52,10.57,BHD,credit_card,404655,1,Bahrain,Bahrain,Bahrain,0.0,mobile,13,0,1,135.0,160,1,5,home,1,0,1,114,standard,1,0,0,0
TX2004364,U23693,2025-08-13 03:49:57,60.75,BHD,paypal,,0,Bahrain,Saudi Arabia,Saudi Arabia,0.0,desktop,3,2,0,78.66,162,0,1,fashion,1,0,1,111,overnight,1,0,0,1
TX2004365,U21621,2025-06-05 12:23:09,93.04,OMR,bank_transfer,,0,Oman,Oman,Saudi Arabia,351.3,desktop,12,3,2,85.04,711,1,4,electronics,0,0,0,0,standard,1,0,0,0
TX2004366,U21655,2025-09-13 19:00:31,106.81,SAR,credit_card,474285,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,19,5,2,79.08,408,1,2,fashion,0,0,0,35,standard,1,0,0,0
TX2004367,U23198,2025-04-04 04:49:54,90.98,SAR,google_pay,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,4,4,1,97.17,290,1,2,fashion,0,0,1,69,standard,1,0,0,0
TX2004368,U21278,2025-07-23 13:20:14,36.81,SAR,apple_pay,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,13,2,1,81.46,38,1,3,fashion,0,0,0,102,standard,1,0,0,0
TX2004369,U20694,2025-05-03 20:56:57,25.97,QAR,credit_card,541869,1,Qatar,Qatar,Qatar,0.0,mobile,20,5,0,141.24,117,1,3,fashion,0,0,0,97,standard,1,0,0,0
TX2004370,U23087,2025-04-16 00:13:41,51.93,SAR,credit_card,406645,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,0,2,2,28.36,203,1,5,home,0,0,0,50,standard,1,0,0,0
TX2004371,U22524,2025-06-25 06:39:48,15.39,KWD,credit_card,517379,0,Kuwait,Kuwait,Kuwait,0.0,mobile,6,2,0,11.88,36,1,3,home,0,0,1,0,express,1,0,0,0
TX2004372,U21085,2025-04-25 16:44:07,243.69,OMR,credit_card,447634,1,Oman,Oman,United Arab Emirates,1663.7,tablet,16,4,0,83.05,254,1,1,fashion,0,0,0,0,standard,1,0,0,0
TX2004373,U22928,2025-03-28 18:56:21,51.57,QAR,debit_card,552504,1,Qatar,Qatar,Qatar,0.0,desktop,18,4,1,117.05,72,1,2,fashion,0,0,0,8,express,0,0,0,0
TX2004374,U22479,2025-04-30 05:08:35,37.27,KWD,credit_card,557743,1,Kuwait,United Arab Emirates,Kuwait,1204.0,desktop,5,2,1,100.75,522,0,3,beauty,0,0,1,135,overnight,1,0,0,0
TX2004375,U21693,2025-05-17 19:51:42,121.46,SAR,credit_card,436760,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,19,5,0,144.78,529,1,2,electronics,0,0,0,53,standard,1,0,0,0
TX2004376,U22315,2025-06-12 17:50:35,68.21,KWD,google_pay,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,17,3,1,35.52,274,1,3,groceries,0,0,1,43,standard,1,0,0,0
TX2004377,U21058,2025-04-07 05:26:35,36.32,BHD,debit_card,428233,1,Bahrain,Bahrain,Bahrain,0.0,desktop,5,0,1,107.16,133,1,2,sports,0,0,0,0,standard,1,1,0,0
TX2004378,U20778,2025-05-25 03:19:03,148.13,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,3,6,0,124.22,13,1,3,electronics,0,0,0,33,express,1,0,0,1
TX2004379,U23647,2025-06-02 18:36:32,178.48,OMR,credit_card,450091,0,Oman,Oman,Oman,0.0,tablet,18,0,1,137.69,297,1,4,beauty,0,0,0,119,express,1,0,0,0
TX2004380,U20493,2025-07-25 04:47:58,103.33,KWD,google_pay,,0,Kuwait,Kuwait,Kuwait,0.0,desktop,4,4,2,84.0,460,1,4,fashion,0,0,0,47,standard,1,0,0,0
TX2004381,U21585,2025-04-24 03:00:37,12.77,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,3,3,2,60.83,468,1,3,fashion,0,1,0,62,standard,1,0,0,0
TX2004382,U21492,2025-06-10 20:41:15,77.54,OMR,debit_card,535510,1,Oman,Oman,Oman,0.0,desktop,20,1,3,143.75,198,1,2,fashion,0,0,0,0,standard,1,1,0,0
TX2004383,U21790,2025-04-18 11:15:49,117.65,BHD,bank_transfer,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,11,4,1,120.81,45,1,5,electronics,1,0,0,0,standard,1,0,0,0
TX2004384,U20660,2025-05-14 12:45:29,21.07,OMR,google_pay,,0,Oman,Oman,Oman,0.0,mobile,12,2,1,75.92,20,1,2,fashion,0,0,0,115,standard,1,0,0,0
TX2004385,U21348,2025-05-19 14:31:23,26.47,AED,apple_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,14,0,0,101.16,17,1,3,fashion,0,0,1,56,standard,1,0,0,0
TX2004386,U21327,2025-06-03 07:25:12,184.77,OMR,apple_pay,,0,Oman,Oman,Oman,0.0,mobile,7,1,1,49.0,86,1,4,fashion,0,0,0,31,standard,1,0,0,0
TX2004387,U21299,2025-07-29 07:43:44,24.49,OMR,credit_card,504602,1,Oman,Oman,Bahrain,177.5,tablet,7,1,0,96.08,45,1,6,groceries,0,0,1,0,standard,1,0,0,0
TX2004388,U23940,2025-08-26 16:08:53,124.28,AED,credit_card,484905,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,16,1,1,85.6,55,1,1,sports,0,0,1,0,standard,1,0,0,0
TX2004389,U21986,2025-06-21 12:43:48,51.41,OMR,credit_card,492139,1,Oman,Oman,Oman,0.0,mobile,12,5,0,15.49,360,1,1,electronics,0,0,0,28,standard,1,0,0,0
TX2004390,U23755,2025-03-26 23:01:59,55.55,KWD,credit_card,411319,1,Kuwait,Kuwait,Kuwait,0.0,mobile,23,2,1,131.2,59,1,4,beauty,0,0,0,10,express,1,0,0,0
TX2004391,U23060,2025-05-09 21:10:05,11.18,QAR,credit_card,480258,1,Qatar,Qatar,Qatar,0.0,mobile,21,4,1,78.63,353,1,2,home,0,0,0,79,standard,1,0,0,0
TX2004392,U22044,2025-06-10 02:09:55,147.35,KWD,bank_transfer,,0,Kuwait,Saudi Arabia,Saudi Arabia,0.0,mobile,2,1,0,77.16,129,0,2,fashion,0,0,0,135,standard,1,0,0,0
TX2004393,U23272,2025-04-24 01:20:36,42.03,OMR,credit_card,503293,0,Oman,Oman,Oman,0.0,mobile,1,3,0,49.68,447,1,2,beauty,0,0,1,123,standard,1,0,0,0
TX2004394,U23516,2025-04-20 22:53:39,73.48,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,22,6,0,37.49,51,1,4,groceries,0,0,0,0,standard,1,0,0,0
TX2004395,U21928,2025-06-05 12:33:03,94.27,SAR,debit_card,537100,1,Saudi Arabia,Saudi Arabia,United Arab Emirates,803.7,mobile,12,3,0,50.79,7,1,3,home,0,0,0,72,express,1,0,0,0
TX2004396,U21347,2025-07-30 16:39:46,102.3,QAR,credit_card,511930,0,Qatar,Kuwait,Kuwait,0.0,mobile,16,2,2,101.0,28,0,3,beauty,0,0,0,171,standard,1,0,0,0
TX2004397,U21058,2025-06-28 15:44:53,263.08,OMR,debit_card,510629,0,Oman,Bahrain,Bahrain,0.0,tablet,15,5,0,23.67,1015,0,2,electronics,0,0,0,64,express,1,0,0,0
TX2004398,U20976,2025-08-29 04:32:03,65.55,BHD,credit_card,425940,1,Bahrain,Bahrain,Bahrain,0.0,desktop,4,4,0,56.6,231,1,6,beauty,0,0,0,124,express,1,0,0,0
TX2004399,U20481,2025-04-09 20:43:53,53.52,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,mobile,20,2,2,147.02,280,1,2,sports,0,0,0,159,standard,1,0,0,0
TX2004400,U20727,2025-06-18 11:25:33,248.97,SAR,google_pay,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,11,2,0,48.01,1023,1,2,sports,0,0,0,68,standard,1,0,0,0
TX2004401,U22527,2025-08-23 18:01:42,101.03,AED,credit_card,539494,1,United Arab Emirates,Oman,Kuwait,1560.2,desktop,18,5,0,145.33,448,0,4,fashion,0,0,0,0,overnight,1,0,0,0
TX2004402,U23136,2025-04-05 05:51:42,34.45,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,5,5,0,24.67,35,1,4,groceries,0,0,0,77,standard,1,1,0,0
TX2004403,U21031,2025-05-26 10:32:34,19.7,AED,apple_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,10,0,2,121.16,164,1,4,home,1,0,0,0,express,1,0,0,0
TX2004404,U23372,2025-07-31 10:01:36,159.55,BHD,credit_card,451651,0,Bahrain,Bahrain,Bahrain,0.0,mobile,10,3,3,71.56,516,1,2,electronics,0,0,1,68,standard,1,0,0,0
TX2004405,U20342,2025-08-09 11:13:18,43.15,OMR,paypal,,0,Oman,Oman,Oman,0.0,mobile,11,5,0,37.27,328,1,4,sports,0,0,0,87,standard,1,0,0,0
TX2004406,U23502,2025-04-08 21:18:40,97.13,BHD,paypal,,0,Bahrain,Bahrain,Bahrain,0.0,desktop,21,1,0,120.24,72,1,2,home,0,0,1,0,express,1,1,0,0
TX2004407,U21447,2025-07-25 13:17:54,63.79,AED,credit_card,420688,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,13,4,2,10.98,491,1,4,electronics,0,0,0,0,standard,1,0,0,0
TX2004408,U22379,2025-09-03 16:06:51,32.55,OMR,apple_pay,,0,Oman,Qatar,Qatar,0.0,mobile,16,2,0,58.6,245,0,3,home,0,0,0,113,standard,1,0,0,0
TX2004409,U22485,2025-06-06 17:42:45,87.6,KWD,credit_card,414472,1,Kuwait,Kuwait,Kuwait,0.0,mobile,17,4,2,94.68,465,1,4,beauty,0,0,1,0,standard,1,0,0,0
TX2004410,U23659,2025-08-23 05:32:41,14.15,KWD,debit_card,480436,1,Kuwait,Kuwait,Kuwait,0.0,mobile,5,5,3,42.34,295,1,4,electronics,0,0,0,0,standard,1,1,0,0
TX2004411,U22221,2025-08-23 21:13:42,51.93,BHD,credit_card,435671,1,Bahrain,Qatar,Qatar,0.0,desktop,21,5,0,56.55,186,0,3,beauty,0,0,0,78,standard,1,0,0,0
TX2004412,U22606,2025-03-22 13:41:57,85.03,KWD,bank_transfer,,0,Kuwait,Bahrain,Bahrain,0.0,desktop,13,5,0,22.8,391,0,3,sports,1,0,1,0,standard,0,0,0,0
TX2004413,U20526,2025-04-20 10:30:06,60.57,KWD,apple_pay,,0,Kuwait,Bahrain,Bahrain,0.0,desktop,10,6,3,129.45,602,0,4,electronics,0,0,0,46,express,1,0,0,0
TX2004414,U21896,2025-05-21 03:29:49,115.87,SAR,credit_card,473299,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,3,2,2,69.1,187,1,3,home,0,0,0,104,standard,1,0,1,0
TX2004415,U20658,2025-04-14 04:41:55,151.29,KWD,credit_card,410960,1,Kuwait,Kuwait,Kuwait,0.0,mobile,4,0,1,30.34,9,1,2,fashion,0,0,1,100,express,1,0,0,0
TX2004416,U22073,2025-07-09 18:56:32,126.33,SAR,credit_card,522652,0,Saudi Arabia,Saudi Arabia,Kuwait,452.4,mobile,18,2,2,37.87,269,1,2,fashion,0,0,0,114,standard,1,0,0,0
TX2004417,U20819,2025-06-26 15:22:57,12.49,QAR,apple_pay,,0,Qatar,Qatar,Qatar,0.0,mobile,15,3,3,48.52,28,1,5,groceries,0,0,0,78,standard,1,0,0,0
TX2004418,U22652,2025-06-02 18:15:12,21.12,SAR,credit_card,524118,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,18,0,1,42.13,117,1,1,groceries,0,0,1,138,standard,1,1,0,1
TX2004419,U20405,2025-07-31 11:06:45,69.47,SAR,google_pay,,0,Saudi Arabia,United Arab Emirates,Bahrain,1655.3,mobile,11,3,1,80.46,239,0,4,electronics,0,0,0,0,express,1,0,0,0
TX2004420,U22279,2025-06-16 11:44:52,237.51,AED,bank_transfer,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,11,0,0,136.73,127,1,2,electronics,0,0,0,36,standard,1,0,0,0
TX2004421,U22580,2025-03-22 10:44:10,157.02,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,10,5,0,35.75,98,1,2,fashion,0,0,0,41,standard,1,0,0,0
TX2004422,U23890,2025-06-22 14:18:10,145.43,SAR,credit_card,533146,0,Saudi Arabia,Oman,Oman,0.0,mobile,14,6,2,73.48,6,0,2,fashion,0,0,0,0,standard,1,0,0,0
TX2004423,U21573,2025-07-25 03:44:17,44.99,AED,credit_card,434833,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,3,4,2,102.95,94,1,1,electronics,0,0,0,50,standard,1,0,0,0
TX2004424,U21811,2025-07-28 08:03:50,60.34,SAR,debit_card,435976,0,Saudi Arabia,Qatar,Qatar,0.0,mobile,8,0,2,35.73,145,0,2,beauty,0,0,1,135,standard,1,0,0,0
TX2004425,U20504,2025-06-06 04:48:09,59.1,KWD,paypal,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,4,4,1,31.56,102,1,6,home,0,0,1,73,standard,1,0,0,0
TX2004426,U23740,2025-06-10 05:31:18,27.28,SAR,paypal,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,5,1,1,31.75,296,1,3,electronics,0,0,0,105,standard,1,0,0,0
TX2004427,U20178,2025-08-16 23:31:32,8.23,QAR,debit_card,507549,0,Qatar,Qatar,Qatar,0.0,desktop,23,5,2,133.48,328,1,1,fashion,0,0,1,35,express,1,0,0,0
TX2004428,U20131,2025-03-30 18:46:12,242.5,SAR,credit_card,530120,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,18,6,0,109.58,454,1,1,home,0,0,0,119,standard,1,0,0,0
TX2004429,U21846,2025-05-18 00:35:58,39.52,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,0,6,1,57.09,61,1,4,electronics,0,0,0,0,standard,1,0,0,0
TX2004430,U21478,2025-06-10 17:17:06,30.59,QAR,credit_card,465658,1,Qatar,Qatar,Qatar,0.0,desktop,17,1,2,136.36,289,1,1,electronics,0,0,0,69,express,1,0,0,0
TX2004431,U22395,2025-05-09 10:07:15,7.62,AED,debit_card,450108,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,10,4,2,143.5,168,1,3,home,0,0,0,228,standard,1,1,0,0
TX2004432,U22587,2025-08-11 07:00:09,220.74,KWD,apple_pay,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,7,0,1,65.76,116,1,2,home,0,0,1,117,express,1,0,0,0
TX2004433,U20771,2025-07-21 07:55:45,78.96,SAR,credit_card,552552,0,Saudi Arabia,Qatar,Qatar,0.0,mobile,7,0,6,81.46,197,0,3,home,0,0,0,41,standard,1,0,0,0
TX2004434,U21429,2025-04-11 17:08:04,103.97,KWD,paypal,,0,Kuwait,Kuwait,Kuwait,0.0,tablet,17,4,3,60.13,196,1,3,sports,0,0,1,0,express,1,0,0,0
TX2004435,U22123,2025-07-15 09:52:37,204.12,BHD,google_pay,,0,Bahrain,Kuwait,Kuwait,0.0,mobile,9,1,2,41.86,305,0,2,beauty,0,0,0,160,express,1,0,0,0
TX2004436,U20578,2025-08-23 22:12:16,41.82,KWD,paypal,,0,Kuwait,Kuwait,Kuwait,0.0,mobile,22,5,0,119.2,245,1,3,sports,0,0,1,205,express,1,0,0,0
TX2004437,U22901,2025-08-23 00:16:11,92.95,AED,credit_card,450138,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,0,5,2,100.87,299,1,2,home,1,0,0,208,standard,1,0,0,0
TX2004438,U21515,2025-09-12 13:17:54,13.77,AED,credit_card,409443,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,13,4,1,61.36,1181,1,5,electronics,0,0,0,89,standard,1,0,0,0
TX2004439,U20193,2025-06-15 15:08:21,22.79,SAR,credit_card,469969,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,15,6,1,12.01,498,1,4,electronics,0,0,0,0,standard,1,0,0,0
TX2004440,U22007,2025-06-25 16:30:20,158.12,QAR,credit_card,532062,1,Qatar,Kuwait,Kuwait,0.0,desktop,16,2,1,116.91,103,0,1,beauty,0,0,0,4,standard,1,1,0,0
TX2004441,U21185,2025-05-31 14:13:15,127.43,AED,bank_transfer,,0,United Arab Emirates,United Arab Emirates,Kuwait,1170.4,desktop,14,5,2,76.83,228,1,4,fashion,0,0,0,170,express,1,0,0,0
TX2004442,U22394,2025-08-18 20:28:09,44.56,QAR,paypal,,0,Qatar,Qatar,Qatar,0.0,tablet,20,0,2,20.23,78,1,3,fashion,0,0,0,52,standard,1,0,0,0
TX2004443,U22998,2025-06-20 03:37:10,48.72,BHD,credit_card,523781,1,Bahrain,Bahrain,Bahrain,0.0,mobile,3,4,4,27.43,219,1,3,beauty,0,0,0,71,standard,1,0,0,0
TX2004444,U21384,2025-08-05 10:59:56,65.66,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,10,1,1,97.97,373,1,6,fashion,0,0,0,41,standard,1,0,0,0
TX2004445,U21792,2025-05-24 06:14:17,7.38,OMR,apple_pay,,0,Oman,Oman,Oman,0.0,mobile,6,5,2,86.49,20,1,4,groceries,0,0,0,59,standard,1,0,0,0
TX2004446,U23655,2025-08-31 02:50:20,32.1,QAR,credit_card,492198,0,Qatar,Qatar,Qatar,0.0,mobile,2,6,3,43.67,44,1,2,fashion,0,0,1,0,express,1,0,0,0
TX2004447,U21110,2025-07-02 02:07:20,27.71,AED,credit_card,461336,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,2,2,1,29.58,2,1,2,electronics,0,0,1,0,standard,1,0,0,0
TX2004448,U23333,2025-05-30 01:06:30,39.43,QAR,credit_card,429097,1,Qatar,Kuwait,Kuwait,0.0,mobile,1,4,1,133.86,142,0,2,sports,0,0,1,0,standard,1,0,0,0
TX2004449,U22261,2025-04-10 21:09:32,142.24,QAR,bank_transfer,,0,Qatar,Oman,Oman,0.0,desktop,21,3,1,28.88,437,0,2,home,0,0,0,24,express,1,0,0,0
TX2004450,U23736,2025-08-19 17:23:59,40.52,OMR,debit_card,550258,1,Oman,Oman,Oman,0.0,tablet,17,1,0,21.99,179,1,1,fashion,0,0,1,0,express,1,0,0,0
TX2004451,U23793,2025-04-23 22:10:54,27.06,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,mobile,22,2,0,96.79,253,1,1,groceries,0,0,0,178,express,1,1,0,0
TX2004452,U21936,2025-06-10 13:00:57,71.42,SAR,credit_card,451356,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,13,1,2,45.36,267,1,1,groceries,0,0,0,47,standard,1,1,0,0
TX2004453,U22620,2025-07-01 10:41:05,172.57,AED,google_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,10,1,1,101.92,28,1,5,electronics,0,0,1,1,express,1,0,0,0
TX2004454,U20779,2025-08-14 16:46:19,32.16,SAR,credit_card,484744,1,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,16,3,0,78.47,57,1,5,groceries,0,0,0,92,standard,1,1,0,0
TX2004455,U20261,2025-06-02 15:50:14,16.48,OMR,bank_transfer,,0,Oman,Oman,Oman,0.0,desktop,15,0,1,39.57,740,1,2,home,0,0,0,0,standard,1,0,0,0
TX2004456,U20729,2025-09-05 04:41:15,40.48,QAR,bank_transfer,,0,Qatar,Qatar,Qatar,0.0,mobile,4,4,0,19.75,184,1,2,beauty,0,0,1,194,standard,1,0,0,0
TX2004457,U20282,2025-07-29 05:08:49,122.69,OMR,credit_card,488015,1,Oman,Qatar,Qatar,0.0,mobile,5,1,1,19.89,162,0,3,electronics,0,0,0,63,overnight,1,0,0,0
TX2004458,U23719,2025-04-04 17:35:55,73.8,BHD,apple_pay,,0,Bahrain,Bahrain,Bahrain,0.0,mobile,17,4,2,92.02,417,1,3,beauty,0,0,0,92,standard,1,0,1,0
TX2004459,U21490,2025-04-18 09:35:03,143.26,QAR,apple_pay,,0,Qatar,Qatar,Oman,928.8,mobile,9,4,1,116.15,13,1,1,electronics,0,0,0,105,standard,1,0,0,0
TX2004460,U23451,2025-03-21 13:08:59,272.23,SAR,bank_transfer,,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,mobile,13,4,5,106.55,551,1,1,electronics,1,0,1,0,express,1,0,0,0
TX2004461,U20361,2025-05-24 15:48:07,129.62,QAR,credit_card,543994,0,Qatar,Qatar,Qatar,0.0,desktop,15,5,2,93.0,332,1,6,electronics,0,0,0,0,standard,1,0,0,0
TX2004462,U23520,2025-08-04 14:13:11,81.96,BHD,debit_card,550859,0,Bahrain,Bahrain,Bahrain,0.0,mobile,14,0,0,39.53,46,1,2,fashion,0,0,0,149,standard,1,0,0,0
TX2004463,U20440,2025-07-12 19:02:29,69.53,OMR,google_pay,,0,Oman,Oman,Oman,0.0,mobile,19,5,1,130.65,20,1,3,sports,0,0,0,112,express,1,0,0,1
TX2004464,U22140,2025-05-09 06:20:04,14.85,AED,apple_pay,,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,desktop,6,4,0,98.04,0,1,3,electronics,0,0,0,151,express,1,0,0,0
TX2004465,U21644,2025-04-27 13:40:21,342.2,KWD,credit_card,553609,0,Kuwait,Kuwait,Kuwait,0.0,mobile,13,6,1,107.19,104,1,5,fashion,0,0,0,3,standard,0,0,0,0
TX2004466,U22800,2025-06-28 04:19:11,49.95,AED,google_pay,,0,United Arab Emirates,Kuwait,Kuwait,0.0,desktop,4,5,0,41.34,117,0,3,home,0,0,0,159,standard,1,0,0,0
TX2004467,U20866,2025-08-25 00:48:55,24.11,AED,credit_card,475919,1,United Arab Emirates,United Arab Emirates,Qatar,54.6,mobile,0,0,3,46.61,58,1,2,electronics,0,0,0,209,standard,1,0,0,0
TX2004468,U21447,2025-07-17 12:36:01,90.32,OMR,apple_pay,,0,Oman,Oman,Oman,0.0,desktop,12,3,0,137.06,101,1,2,sports,0,0,0,6,standard,1,0,0,0
TX2004469,U20141,2025-08-08 11:43:29,35.01,AED,credit_card,503854,1,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,11,4,2,76.65,247,1,2,fashion,1,0,1,55,standard,1,0,0,1
TX2004470,U21314,2025-09-05 13:29:59,88.59,BHD,credit_card,453034,0,Bahrain,Bahrain,Oman,556.2,mobile,13,4,3,87.54,35,1,1,beauty,0,0,0,129,overnight,1,0,0,0
TX2004471,U21455,2025-06-16 13:07:59,77.4,OMR,debit_card,497431,1,Oman,Oman,Oman,0.0,mobile,13,0,2,25.51,67,1,4,fashion,0,0,0,135,standard,1,0,0,0
TX2004472,U22796,2025-06-12 15:27:15,55.62,AED,credit_card,534279,0,United Arab Emirates,United Arab Emirates,United Arab Emirates,0.0,mobile,15,3,0,65.24,247,1,2,electronics,0,0,1,224,standard,1,0,0,0
TX2004473,U21875,2025-03-29 14:57:31,151.98,KWD,debit_card,428234,0,Kuwait,Kuwait,Kuwait,0.0,desktop,14,5,0,134.19,365,1,1,fashion,0,0,0,112,express,0,1,0,1
TX2004474,U21847,2025-06-18 10:40:57,34.19,SAR,debit_card,430568,0,Saudi Arabia,Saudi Arabia,Saudi Arabia,0.0,desktop,10,2,2,136.02,803,1,3,fashion,0,0,1,33,standard,1,0,0,0
